id	px	py	stellar_mass
8063360984	-6.622308e+00	-4.408228e+00	+1.086699e+07
8063361553	-7.093056e+00	-6.665502e+00	+1.675009e+07
8063361812	+2.502459e+00	+2.863870e-01	+3.117315e+07
8063362785	+2.630889e-01	-6.360558e+00	+8.930341e+06
8063362848	+8.794414e-01	+2.866754e+00	+1.281071e+07
8063363103	-4.653997e+00	+8.192335e+00	+3.426024e+07
8063363121	+8.100820e+00	-6.973785e+00	+9.432293e+06
8063363125	-3.857440e+00	-3.530602e+00	+2.556640e+07
8063363137	+5.782696e+00	-7.180705e+00	+9.711028e+07
8063363485	-1.796258e+00	+3.293155e+00	+8.005432e+06
8063363643	-1.123847e+00	+8.710291e+00	+1.104165e+07
8063364080	+9.892020e-01	-1.915659e+00	+1.020185e+07
8063364153	-5.728468e+00	-8.474749e+00	+3.261748e+06
8063364207	+8.599609e+00	-4.860447e+00	+2.681030e+08
8063364208	-2.150191e+00	-3.991038e+00	+1.301756e+08
8063364236	-8.905822e+00	+5.776019e+00	+1.240214e+07
8063364238	-9.263759e+00	-4.349140e+00	+5.915202e+07
8063364243	-7.991641e+00	-3.273851e+00	+1.644995e+08
8063364244	+7.542241e+00	+2.196401e+00	+3.361533e+08
8063364263	+8.482565e+00	-4.345858e+00	+1.300308e+08
8063364288	-5.435321e+00	+1.208474e+00	+2.423728e+07
8063364330	+8.627955e+00	+3.495408e+00	+6.341434e+08
8063364345	-5.119869e+00	+7.555268e+00	+3.181946e+07
8063364398	+3.802813e+00	+9.346086e+00	+2.400474e+09
8063364414	-7.524517e+00	+6.819861e+00	+1.649869e+09
8063364599	-4.138378e+00	+6.119086e+00	+1.992103e+10
8063364611	+3.693471e+00	-3.739367e+00	+1.584471e+08
8063364626	+2.251010e+00	+6.517592e+00	+4.810040e+07
8063364708	+3.085719e+00	-3.596089e+00	+1.379095e+08
8063364771	+3.415863e+00	-8.392449e+00	+2.726347e+08
8063364785	+8.719529e+00	-3.369492e+00	+9.569142e+08
8063364801	-2.111815e+00	-3.436344e+00	+1.091267e+11
8063364802	-2.046873e+00	-3.354358e+00	+3.510606e+10
8063364803	-2.292588e+00	-4.252599e+00	+3.614004e+09
8063364804	-2.283145e+00	-3.968389e+00	+6.922779e+07
8063364805	-2.156552e+00	-3.481333e+00	+1.182755e+10
8063364810	-3.714521e+00	-4.586605e+00	+4.261443e+08
8063364871	-2.089961e+00	-3.320191e+00	+1.482084e+08
8063364923	-1.585000e+00	+1.124396e+00	+1.569923e+08
8063364930	-1.831905e+00	+1.800202e+00	+6.002628e+07
8063364997	-4.033382e+00	+7.240695e+00	+3.749279e+08
8063364998	-3.973917e+00	+7.212948e+00	+1.216274e+08
8063365028	+3.110493e-01	+1.617141e+00	+1.794620e+08
8063365039	+3.496947e+00	-5.549426e+00	+5.602136e+07
8063365126	-5.632910e+00	-5.840736e+00	+1.465802e+08
8063365129	-6.877845e-01	-2.522281e+00	+9.779162e+07
8063365206	-7.342332e+00	+5.393859e+00	+1.281665e+08
8063365224	-2.602414e+00	-1.754466e+00	+6.439224e+08
8063365253	-7.884939e+00	-6.886131e+00	+4.003896e+07
8063365259	+1.230891e+00	+7.038700e-01	+3.628692e+08
8063365286	+6.119544e+00	-7.128240e-01	+1.834199e+08
8063365396	-5.192343e+00	+1.888117e+00	+2.373260e+09
8063365425	-4.954888e+00	+3.357564e+00	+1.212394e+09
8063365426	-8.251365e+00	+9.016065e+00	+2.187940e+09
8063365444	-7.471449e+00	+9.672008e-01	+2.262334e+08
8063365451	-6.934939e-01	-1.527728e+00	+6.706474e+07
8063365538	+4.054489e+00	-8.337294e+00	+5.214343e+07
8063365554	+3.657894e+00	-1.240941e+00	+1.227845e+08
8063365556	-7.174669e+00	-1.444407e+00	+1.892845e+10
8063365563	+7.985664e+00	-9.135546e+00	+2.047942e+08
8063365671	-9.727159e+00	+2.970949e+00	+4.075622e+08
8063365744	-8.623277e+00	+5.965180e+00	+5.928521e+07
8063365759	+8.044645e+00	+2.719720e+00	+2.017803e+08
8063365818	-2.289497e-01	-8.561337e+00	+9.037873e+08
8063365920	+3.126335e+00	-8.682048e-01	+5.482563e+07
8063365934	-2.593480e+00	-4.124598e-01	+2.913857e+08
8063365997	+8.282826e+00	-5.279356e+00	+6.442055e+09
8063365999	-8.127754e+00	+5.203157e+00	+5.253908e+07
8063366020	-5.291514e+00	-1.505352e+00	+5.630812e+07
8063366027	+4.080010e+00	+6.949505e+00	+7.985257e+07
8063366045	+6.000754e+00	+7.803862e+00	+1.767054e+07
8063366081	-3.765797e+00	-1.498754e+00	+3.366842e+08
8063366082	-3.627929e+00	-1.652019e+00	+5.888910e+09
8063366083	-3.261927e+00	-1.254541e+00	+1.457106e+10
8063366084	-3.601881e+00	-1.115677e+00	+8.960362e+07
8063366098	-7.413108e+00	-6.915489e+00	+6.162399e+09
8063366229	+2.612357e+00	+8.453168e+00	+1.601590e+07
8063366234	+3.790344e+00	-6.210717e+00	+5.366459e+07
8063366288	-2.552625e+00	+1.122029e-01	+5.180582e+08
8063366296	-5.298349e+00	+5.516473e+00	+7.627737e+07
8063366304	+3.330883e+00	+2.641597e-01	+5.457163e+07
8063366407	+8.659887e+00	-6.365075e+00	+5.507622e+07
8063366447	-5.742289e+00	-7.741563e+00	+1.238127e+09
8063366511	+7.445439e+00	+9.197382e+00	+3.685579e+09
8063366518	-4.596292e+00	+4.462210e+00	+1.378143e+10
8063366573	+2.079935e+00	+8.257266e+00	+9.452920e+09
8063366693	-4.253505e+00	-3.220666e+00	+8.697134e+07
8063366697	+7.773859e+00	-8.497674e+00	+7.122455e+10
8063366733	+7.148780e+00	+7.281269e+00	+1.625134e+08
8063366753	+6.524744e+00	+3.823499e+00	+3.419916e+08
8063366807	+1.941770e+00	+3.990623e+00	+7.452989e+07
8063366808	+4.846379e-01	-2.229368e+00	+8.463762e+09
8063366810	+5.275907e-01	-2.365993e+00	+7.309071e+08
8063366836	-8.098094e+00	-1.605634e+00	+9.848872e+09
8063366837	-7.344269e+00	-1.510486e+00	+1.866369e+08
8063366869	-6.956191e+00	+4.147696e+00	+9.868880e+07
8063366918	-3.865316e+00	+3.048327e+00	+3.208635e+08
8063366996	+1.457147e+00	-6.780003e+00	+3.066406e+10
8063366997	+1.436114e+00	-6.023056e+00	+8.818705e+07
8063366998	+1.168559e+00	-6.191808e+00	+5.928618e+07
8063367014	-9.104612e+00	+5.735818e+00	+4.496571e+08
8063367022	-6.830963e+00	+6.467657e+00	+8.185278e+07
8063367094	+3.336365e+00	+8.486698e+00	+1.636947e+09
8063367096	+7.752522e+00	+3.639608e+00	+3.309671e+08
8063367098	-6.733940e+00	+2.947955e+00	+2.451537e+08
8063367110	+9.620232e+00	-1.021483e+00	+3.502952e+07
8063367150	-5.557503e+00	-3.540984e+00	+1.280081e+09
8063367164	-1.528925e+00	-5.012147e+00	+6.720376e+08
8063367295	-2.042103e+00	-6.092919e+00	+1.764556e+08
8063367305	-1.376867e+00	+8.222338e+00	+3.004088e+08
8063367307	-5.597352e+00	+6.425565e+00	+4.331369e+09
8063367317	-2.903904e+00	-6.197215e-01	+2.012497e+07
8063367326	+8.057073e+00	-5.387496e-01	+4.539421e+10
8063367327	+8.247443e+00	-4.657711e-01	+1.199988e+07
8063367347	-7.906375e+00	+6.797636e+00	+9.187413e+07
8063367415	-7.738346e+00	+2.392062e+00	+6.113358e+08
8063367422	-7.370922e+00	+4.764144e+00	+1.256776e+08
8063367424	+5.192911e+00	+4.181554e+00	+8.305795e+09
8063367465	+7.882330e+00	+8.461002e+00	+7.774570e+07
8063367523	+6.372790e+00	-1.060485e+00	+3.228552e+07
8063367563	-6.051273e+00	-4.685659e+00	+6.455196e+07
8063367564	-7.445484e+00	+6.200043e+00	+8.651537e+07
8063367623	-7.807582e+00	+7.237194e+00	+6.842323e+07
8063367624	-2.961076e+00	-9.069802e+00	+2.537936e+08
8063367652	+6.348066e+00	+1.493668e+00	+1.664638e+07
8063367695	-9.544524e+00	+7.113931e+00	+4.626957e+07
8063367726	-7.264253e+00	+8.993848e+00	+1.799530e+08
8063367787	+3.615050e+00	+8.714512e-01	+3.054365e+08
8063367788	-4.957298e+00	-3.640965e+00	+4.437028e+08
8063367802	+7.710430e+00	-9.342982e+00	+1.797884e+08
8063367852	+1.066640e+00	-1.792787e+00	+3.257743e+09
8063367875	+4.001612e+00	+8.765671e+00	+2.320369e+09
8063367879	-2.915747e+00	+5.035595e+00	+3.817704e+09
8063367882	+6.068913e-01	-6.294000e+00	+6.675287e+08
8063367903	+6.023207e+00	+5.607985e+00	+9.191635e+07
8063367905	+3.489404e+00	-7.406853e+00	+1.216274e+08
8063367972	-5.088347e+00	-1.846776e+00	+3.725285e+10
8063367973	-5.161164e+00	-1.967243e+00	+3.410930e+08
8063367974	-5.488971e+00	-2.045598e+00	+7.308588e+08
8063367975	-5.410942e+00	-2.142614e+00	+1.036186e+08
8063367976	-5.233035e+00	-1.874806e+00	+3.733207e+08
8063367995	+5.463758e+00	-7.883380e+00	+6.143149e+08
8063368089	-1.552435e+00	-4.718528e+00	+1.368150e+09
8063368092	-2.600215e+00	-8.348136e+00	+6.478785e+08
8063368106	+6.575210e+00	-7.256640e+00	+2.974520e+08
8063368166	-7.182654e+00	+7.934747e+00	+9.578456e+07
8063368282	-8.921678e+00	-2.824426e+00	+6.133864e+07
8063368289	+6.746531e+00	+4.446208e-01	+5.693537e+07
8063368294	+3.094880e+00	+8.180087e+00	+1.268883e+09
8063368318	-8.670318e+00	+5.869389e+00	+2.315789e+08
8063368332	+8.429793e+00	+3.611260e+00	+1.847278e+09
8063368336	+5.418379e+00	+7.810772e+00	+2.395050e+08
8063368379	-5.141546e+00	-1.354999e+00	+1.317218e+08
8063368433	-1.430733e+00	+1.684142e-03	+8.626929e+09
8063368498	-9.292463e-01	-3.788238e+00	+4.150066e+09
8063368532	-5.814080e+00	-5.016172e+00	+3.164227e+07
8063368545	-2.866558e+00	-5.970187e+00	+3.877378e+08
8063368554	-9.280978e-01	+7.254596e+00	+7.386544e+09
8063368654	-7.387303e+00	+8.043036e+00	+3.151527e+09
8063368678	-8.611159e+00	+3.244610e+00	+7.842114e+10
8063368679	-8.326454e+00	+3.163300e+00	+4.279627e+09
8063368689	+1.223921e+00	-4.787178e+00	+6.110963e+08
8063368712	-8.501243e+00	+1.172498e+00	+2.354145e+09
8063368813	+8.067431e+00	-1.895108e+00	+5.929341e+07
8063368879	-7.608459e+00	+6.870647e+00	+8.574902e+08
8063368903	-1.076660e+00	+5.317979e+00	+1.184633e+09
8063368922	+5.500115e-01	-5.370579e+00	+1.543738e+08
8063368925	+7.741669e+00	+5.957338e+00	+2.721403e+08
8063369040	-2.645640e+00	-1.451751e+00	+5.028103e+10
8063369086	+6.041492e+00	-1.388620e+00	+2.572541e+08
8063369096	-7.680394e+00	-7.561618e+00	+7.088746e+08
8063369141	-6.717192e+00	+9.365326e+00	+1.761293e+08
8063369154	-1.425835e+00	+8.075204e+00	+4.547638e+09
8063369199	+6.439122e+00	-7.549454e+00	+3.308586e+10
8063369212	+6.323177e+00	+2.223129e+00	+1.902063e+08
8063369213	+6.382033e+00	+2.180439e+00	+3.305950e+07
8063369249	-6.884858e+00	-1.515861e+00	+4.247762e+07
8063369267	+7.999780e+00	+5.517632e+00	+1.657086e+08
8063369281	+7.967138e+00	-9.121352e+00	+7.468905e+07
8063369305	+7.713195e+00	-4.750578e+00	+1.123647e+09
8063369392	+3.534984e+00	-5.533386e+00	+2.675376e+08
8063369397	+5.902291e+00	+2.954036e+00	+5.181788e+07
8063369402	+4.893970e+00	+6.816940e+00	+1.050620e+08
8063369444	-5.012406e+00	+7.686946e+00	+2.626593e+08
8063369445	-7.912958e+00	+7.467516e+00	+4.176350e+09
8063369446	-7.752734e+00	+7.292024e+00	+3.079875e+07
8063369469	-8.995794e+00	+7.162919e+00	+1.746914e+08
8063369581	-6.348843e+00	+8.117027e-01	+4.866518e+07
8063369668	+3.251068e+00	+9.302324e+00	+1.484365e+09
8063369676	-4.667225e+00	+7.479919e-01	+1.509738e+10
8063369677	-4.524303e+00	+7.939273e-01	+1.238048e+10
8063369678	-4.072726e+00	+8.531202e-01	+3.119256e+09
8063369696	+3.731499e+00	-7.356711e+00	+7.168831e+07
8063369708	-8.453142e+00	+8.454156e+00	+1.106661e+08
8063369738	+4.623768e+00	+2.793703e-01	+3.823817e+08
8063369763	+3.059978e+00	+2.982631e+00	+9.278048e+07
8063369803	+8.085462e+00	+1.656178e+00	+4.734265e+08
8063369819	+5.717629e+00	+7.320580e+00	+1.669745e+11
8063369820	+5.984635e+00	+7.658710e+00	+8.502779e+10
8063369822	+6.130578e+00	+8.024637e+00	+2.628369e+09
8063369824	+7.574733e+00	+8.201756e+00	+4.640415e+07
8063369825	+6.531521e+00	+7.983087e+00	+3.085386e+07
8063369828	+6.481853e+00	+7.959182e+00	+2.835806e+08
8063369829	+5.555028e+00	+7.827400e+00	+2.027008e+08
8063369830	+5.623433e+00	+6.983052e+00	+1.046755e+10
8063369845	-2.382566e+00	+2.939066e+00	+1.724382e+09
8063369977	-7.598059e+00	+6.746188e+00	+3.382943e+07
8063369984	+1.068029e+00	-6.895520e+00	+1.865101e+08
8063370076	-8.450746e+00	+5.756545e+00	+2.450367e+08
8063370087	+4.042960e+00	+5.533111e+00	+1.140170e+07
8063370112	-7.982270e+00	+9.230999e+00	+4.125116e+07
8063370137	-7.386762e+00	+6.860325e+00	+7.460351e+10
8063370138	-7.415963e+00	+7.050829e+00	+1.128564e+09
8063370158	+2.206750e+00	+5.422706e+00	+2.260290e+10
8063370160	+2.415555e+00	+5.517063e+00	+1.752226e+08
8063370187	-4.618545e+00	+1.631658e+00	+3.814334e+07
8063370188	+3.518137e+00	-2.384046e+00	+3.765278e+08
8063370200	-2.564737e+00	+6.557205e+00	+7.269728e+07
8063370240	-3.238989e+00	-3.787543e+00	+2.831121e+08
8063370253	+4.323295e+00	+7.939819e+00	+1.080884e+07
8063370274	+4.179066e+00	-7.023308e+00	+1.030391e+08
8063370290	+4.739267e+00	+8.296479e+00	+2.332959e+08
8063370307	-2.037813e+00	+6.410560e+00	+2.393687e+08
8063370312	-8.804912e+00	-8.809607e+00	+4.718959e+07
8063370335	-7.169729e+00	-2.519528e+00	+5.383254e+08
8063370475	+4.707087e+00	-5.805602e+00	+4.825029e+09
8063370492	+3.528824e+00	-5.707667e+00	+1.559260e+07
8063370565	+5.974485e+00	-8.629409e+00	+4.712056e+09
8063370580	-6.686768e-01	+2.716647e+00	+8.614678e+07
8063370614	+8.340418e+00	+6.170073e+00	+2.657103e+07
8063370660	+5.225892e+00	-8.062729e+00	+2.885090e+09
8063370662	+6.543065e+00	+3.364710e+00	+9.795374e+09
8063370942	+5.681129e+00	+8.820853e+00	+2.335012e+09
8063370991	+4.589816e+00	-7.951906e+00	+4.050629e+08
8063371003	+6.983877e+00	-7.870179e+00	+1.687997e+08
8063371036	+7.157134e+00	-3.955416e+00	+6.577199e+07
8063371042	+2.298589e+00	+7.516515e-01	+1.671274e+09
8063371048	+1.487431e+00	-6.398627e+00	+3.864988e+09
8063371069	-7.440668e+00	+5.632815e+00	+3.191551e+09
8063371070	-6.645734e-01	-2.489712e+00	+4.356674e+07
8063371075	+4.459144e+00	-2.202306e+00	+2.514509e+08
8063371091	-5.976929e+00	-1.770797e+00	+1.019830e+08
8063371109	-4.259799e+00	+5.846202e+00	+3.094037e+09
8063371110	-4.494664e+00	+6.137972e+00	+5.783604e+07
8063371134	-1.746402e-01	+9.763146e+00	+6.512925e+09
8063371135	+2.650241e-01	+9.505276e+00	+2.088003e+07
8063371160	+7.522410e+00	-3.146085e+00	+1.845898e+09
8063371172	+6.100668e-01	+2.078034e+00	+1.121962e+09
8063371181	+4.701823e+00	+2.229139e+00	+4.435089e+08
8063371221	+8.027924e+00	-6.873401e+00	+2.460390e+10
8063371222	+9.033410e+00	-7.765061e+00	+4.246201e+07
8063371321	+7.637794e+00	-5.107856e+00	+2.061224e+08
8063371385	-6.926691e+00	+1.373555e+00	+4.257855e+08
8063371397	-5.880237e+00	+7.393437e+00	+2.884164e+09
8063371409	-6.853601e+00	+9.464244e+00	+7.717293e+09
8063371439	-8.803617e+00	+5.133418e+00	+5.132279e+07
8063371476	+2.011894e+00	-5.095794e+00	+4.423534e+07
8063371587	-8.275350e+00	-4.664308e+00	+1.106339e+08
8063371789	-6.177333e+00	+1.872471e+00	+1.276645e+08
8063371818	-6.054129e+00	+8.126823e+00	+4.437164e+08
8063371822	-5.348418e+00	+8.931156e+00	+1.176976e+08
8063371831	-6.069970e+00	+8.356638e-02	+7.742124e+08
8063371842	+1.180361e+00	+8.920083e+00	+4.927780e+10
8063371845	+1.688145e+00	+8.397163e+00	+1.214078e+08
8063371847	+1.392641e+00	+8.971861e+00	+1.148480e+07
8063371855	+7.245537e-01	-5.811343e+00	+9.757922e+07
8063371859	-8.475395e+00	-7.177186e+00	+1.224556e+08
8063371926	-3.449736e+00	+2.984154e+00	+3.667502e+09
8063372087	+8.320465e+00	+4.795577e+00	+6.370535e+09
8063372088	+8.369084e+00	+4.823081e+00	+1.496530e+08
8063372104	-1.454113e+00	+1.727522e+00	+7.444103e+08
8063372108	-7.533832e+00	+8.060976e+00	+1.820243e+08
8063372201	+5.969880e+00	-1.652422e+00	+1.753039e+08
8063372206	+8.391865e+00	-7.721425e+00	+2.143671e+09
8063372225	+3.141731e+00	-7.665251e+00	+3.304956e+10
8063372228	+3.093690e+00	-7.600217e+00	+3.532690e+08
8063372238	-1.128768e+00	-4.655726e+00	+1.369653e+10
8063372318	-8.912644e+00	-4.708157e-01	+6.104161e+08
8063372331	+6.906825e+00	+9.741607e+00	+4.050614e+07
8063372341	-4.038194e+00	-3.729029e+00	+3.686682e+10
8063372342	-4.761736e+00	-3.958402e+00	+3.894289e+07
8063372356	-3.116422e+00	-7.150187e+00	+2.454350e+07
8063372362	+8.852759e-01	-5.548334e+00	+5.731888e+07
8063372369	+5.722025e+00	-1.533765e+00	+1.154330e+10
8063372370	+5.557904e+00	-1.468064e+00	+7.854788e+08
8063372418	+4.085148e+00	-3.776203e+00	+3.529961e+08
8063372479	-3.525622e+00	-7.948064e+00	+4.980138e+08
8063372728	-8.634931e+00	-3.655256e+00	+2.255326e+09
8063372730	+8.602759e+00	-7.680420e+00	+8.119915e+07
8063372742	+4.051371e+00	-8.165919e+00	+1.646789e+08
8063372783	-8.344720e+00	+7.089114e+00	+4.145427e+08
8063372792	-9.718165e-01	-8.321383e+00	+1.516343e+09
8063372795	+1.377448e+00	+5.005831e+00	+6.272640e+07
8063372886	-9.388510e+00	-1.408332e-01	+4.731176e+09
8063372894	-2.949720e+00	-6.432636e+00	+5.161582e+08
8063372906	+8.802429e+00	+3.270402e-02	+1.472359e+10
8063372907	+8.910659e+00	-1.726971e-02	+7.168807e+07
8063372908	+8.968764e+00	+1.591473e-01	+1.135144e+09
8063372942	-6.276581e+00	+8.741714e+00	+3.665840e+08
8063372961	+3.734522e+00	-8.756716e+00	+8.391994e+07
8063372967	-9.089972e+00	+7.530075e+00	+5.520059e+11
8063372968	-8.958779e+00	+8.330392e+00	+1.230253e+10
8063372974	-9.243745e+00	+8.763902e+00	+4.204219e+07
8063372976	-8.667785e+00	+7.064922e+00	+1.825730e+10
8063372977	-9.203909e+00	+6.112537e+00	+1.934327e+08
8063372980	-8.987926e+00	+7.469751e+00	+4.897376e+10
8063372982	-8.936469e+00	+6.673202e+00	+6.670543e+07
8063372984	-8.603505e+00	+7.307767e+00	+1.068456e+08
8063372988	-8.732352e+00	+7.040646e+00	+3.992802e+08
8063372991	-8.952290e+00	+8.121435e+00	+1.294560e+09
8063372994	-8.884114e+00	+7.107340e+00	+5.239715e+07
8063372995	-8.862659e+00	+7.744230e+00	+1.734058e+11
8063372996	-8.098287e+00	+5.208183e+00	+1.539189e+08
8063372997	-8.178968e+00	+6.114351e+00	+2.439758e+08
8063372998	-9.138945e+00	+7.623413e+00	+1.538761e+08
8063373002	-9.532664e+00	+7.408030e+00	+1.870606e+08
8063373005	-8.475721e+00	+8.562706e+00	+4.369794e+07
8063373006	-8.873972e+00	+6.999880e+00	+2.503906e+09
8063373007	-8.622628e+00	+7.813203e+00	+1.338538e+10
8063373008	-9.015581e+00	+7.536448e+00	+5.757201e+08
8063373011	-8.471308e+00	+6.829185e+00	+3.163744e+10
8063373012	-8.934086e+00	+7.655383e+00	+2.083491e+08
8063373015	-9.209047e+00	+7.925585e+00	+2.546890e+08
8063373016	-9.428060e+00	+8.779394e+00	+7.053227e+08
8063373017	-7.874424e+00	+7.871553e+00	+2.513242e+08
8063373020	-9.614387e+00	+7.095572e+00	+6.644602e+08
8063373022	-9.468696e+00	+8.383023e+00	+1.221667e+10
8063373023	-9.302439e+00	+7.960877e+00	+1.968826e+09
8063373024	-7.365927e+00	+6.787962e+00	+4.629677e+10
8063373025	-9.431565e+00	+8.800953e+00	+1.183176e+08
8063373027	-8.449603e+00	+6.926867e+00	+3.412622e+07
8063373030	-9.065198e+00	+8.264352e+00	+2.725737e+07
8063373031	-8.916382e+00	+8.096409e+00	+5.321542e+07
8063373032	-8.519707e+00	+7.715261e+00	+4.243094e+08
8063373035	-8.398720e+00	+6.296562e+00	+2.592283e+10
8063373041	-9.577633e+00	+7.374529e+00	+4.130126e+08
8063373042	-9.486492e+00	+8.482946e+00	+1.021670e+11
8063373043	-9.280094e+00	+7.123460e+00	+2.983780e+08
8063373044	+3.548807e-01	+8.475440e+00	+9.759843e+09
8063373061	-2.542755e+00	+8.597648e-01	+7.643083e+08
8063373085	+3.476705e+00	-8.215304e+00	+1.267966e+08
8063373147	-8.899885e+00	+7.795375e+00	+6.740835e+08
8063373177	+7.060963e+00	-7.197251e+00	+2.268841e+10
8063373190	+4.211572e+00	-1.776914e+00	+1.080427e+10
8063373191	+4.326946e+00	-1.822168e+00	+2.275698e+07
8063373192	+4.166924e+00	-1.891868e+00	+1.301497e+08
8063373206	-8.532024e+00	-3.575662e+00	+2.592255e+08
8063373210	-6.962383e+00	+2.649903e+00	+4.059808e+08
8063373225	+8.642203e+00	+2.231876e+00	+1.131453e+08
8063373288	-5.579512e+00	-1.425469e+00	+4.939872e+07
8063373319	+1.571807e+00	+8.368029e+00	+1.130041e+08
8063373320	+8.586909e-01	+4.160095e+00	+1.075206e+08
8063373321	+8.143863e-01	+4.200801e+00	+1.139878e+08
8063373347	-6.522017e+00	+6.441432e+00	+1.265198e+07
8063373359	-7.053483e+00	+8.359045e+00	+4.326072e+10
8063373361	-6.609459e+00	+8.001734e+00	+1.140978e+09
8063373379	+7.015771e+00	+7.405004e+00	+2.196870e+08
8063373388	+1.244989e+00	+2.828869e+00	+6.390550e+08
8063373507	+7.408263e+00	+1.164630e+00	+1.488008e+08
8063373520	+8.766418e+00	-8.234676e+00	+1.641039e+10
8063373522	+9.612671e+00	-8.960441e+00	+1.731515e+08
8063373568	-7.378297e+00	+4.006966e+00	+4.514513e+08
8063373583	+1.302816e+00	+7.340921e+00	+7.721886e+07
8063373603	+4.484093e+00	-8.273966e+00	+5.639306e+09
8063373617	-3.627200e+00	+8.083211e+00	+2.261379e+07
8063373626	-8.936328e+00	-2.278011e+00	+1.919643e+09
8063373713	+6.967206e+00	+1.424774e+00	+7.621267e+07
8063373727	-2.129866e+00	-3.206409e+00	+1.505664e+08
8063373735	-4.453093e+00	+9.584983e-01	+4.333274e+07
8063373758	-1.592840e+00	-7.618665e+00	+2.307175e+08
8063373762	+6.537478e+00	-7.288312e+00	+4.952496e+09
8063373764	-2.407211e+00	+2.678404e+00	+1.753333e+08
8063373843	-4.381895e+00	-3.928399e+00	+5.266811e+07
8063373874	-6.363659e+00	-3.026401e+00	+4.567202e+07
8063373919	+1.603874e+00	+2.094569e+00	+9.691219e+07
8063373945	-4.990102e+00	+2.551058e+00	+1.632538e+08
8063374029	+7.294259e+00	-5.451285e-01	+2.903772e+08
8063374033	-6.854541e+00	+7.613837e+00	+1.823534e+08
8063374043	+3.752985e+00	-8.050260e+00	+2.110181e+10
8063374045	+3.922503e+00	-8.782409e+00	+5.313253e+07
8063374047	+3.360715e+00	-7.966622e+00	+7.656483e+07
8063374048	+1.463861e+00	+4.990348e+00	+1.303976e+08
8063374064	-1.858678e+00	+2.755712e+00	+3.042939e+08
8063374089	-8.052462e+00	-9.322636e+00	+6.680418e+08
8063374096	-7.731584e-01	-8.077907e+00	+2.654139e+08
8063374126	-8.295836e+00	+5.873354e+00	+1.471391e+08
8063374154	+6.500003e+00	+8.827427e+00	+8.524494e+07
8063374176	+8.914499e+00	-9.343757e+00	+4.197652e+07
8063374286	+8.087542e+00	+7.560335e+00	+6.666223e+09
8063374292	+6.571517e+00	-4.152813e+00	+1.558462e+08
8063374295	+6.768785e+00	-5.905533e+00	+1.962217e+08
8063374311	+7.631811e-02	+1.870104e+00	+4.856575e+09
8063374343	+6.383260e+00	-5.880202e+00	+3.551975e+08
8063374408	-8.920984e+00	+7.504853e+00	+3.127960e+09
8063374426	-2.433243e+00	+1.810412e+00	+8.778436e+09
8063374427	-2.382999e+00	+1.598344e+00	+3.677127e+08
8063374428	-2.145085e+00	+1.615467e+00	+4.731338e+07
8063374482	+3.552166e+00	-8.628741e+00	+3.423889e+09
8063374519	-5.715880e+00	-1.248905e+00	+2.184566e+09
8063374533	+8.027484e+00	+3.787278e+00	+2.083532e+08
8063374539	+5.892376e+00	+3.856619e+00	+1.823714e+08
8063374573	-7.188258e+00	+2.373931e+00	+1.215321e+09
8063374585	-2.409927e+00	+3.149129e+00	+6.801425e+08
8063374618	-9.837596e-01	+3.276929e+00	+4.857387e+09
8063374627	-7.651213e+00	-4.705606e+00	+9.468790e+07
8063374629	-7.360589e+00	+5.916921e+00	+3.303171e+09
8063374664	+8.404491e+00	-4.689077e+00	+5.796746e+09
8063374668	-3.702723e+00	+5.182061e+00	+1.303899e+10
8063374670	-7.564008e+00	+6.408122e+00	+3.325034e+09
8063374774	-7.258895e+00	-1.701212e+00	+1.070518e+07
8063374870	+5.413421e+00	+9.028395e+00	+2.344103e+08
8063374899	+3.735836e+00	+9.330167e+00	+2.347066e+07
8063374927	+8.839171e+00	+5.448368e+00	+8.255471e+08
